Facility PK,FacilityName,Service Category,Service Type,BuildingNumber,PartnerType,PartnerTypeDetailed,Address,Address 2,Borough,Zipcode,Latitude,Longitude,Phone,AdditionalInfo,StartDate,EndDate,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Condoms (Male),FC2 (Female/Insertive Condoms),Lubricant,Facility Type,Website,Community Board,Council District,Census Tract,BIN,BBL,NTA
52682150,NYPresbyterian School Based Health Center at John F Kennedy Campus,Free Safer Sex Products,Condoms and Lubricant,,Hospital,Clinical Facility,"99 Terrace View Avenue,1st floor",,Bronx,10463,40.877099420466,-73.912255267986,646-317-4209,<br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.,19000101000000.000000000,19000101000000.000000000,8:00 AM - 4:30 PM,8:00 AM - 4:30 PM,8:00 AM - 4:30 PM,8:00 AM - 4:30 PM,8:00 AM - 4:30 PM,,,true,true,true,,,208,10,30900,1064532,2022150080,MN01
52681966,D'Antonia (Formerly Karipa Unisex/George's),Free Safer Sex Products,Condoms and Lubricant,,Business,Beauty Salon,1195 Walton Avenue,,Bronx,10452,40.834114351887,-73.920038392315,,You can find free safer sex products inside a dispenser located in the front near the entrance of the Beauty Salon. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.,19000101000000.000000000,19000101000000.000000000,,,,,,,,true,false,false,,,204,16,19700,2002959,2024790024,BX63
52682242,Village Cuts,Free Safer Sex Products,Condoms and Lubricant,,Business,Barbershop,179 West 4 Street,,Manhattan,10014,40.732468306955,-74.00178967862,212-488-2705,You can find free safer sex products inside a fishbowl located on the counter of the Barbershop. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.,19000101000000.000000000,19000101000000.000000000,11:30 AM - 8:00 PM,11:30 AM - 8:00 PM,11:30 AM - 8:00 PM,11:30 AM - 8:00 PM,11:30 AM - 8:00 PM,11:30 AM - 8:00 PM,12:00 PM - 6:30 PM,true,true,true,,,102,3,7100,1010230,1005920036,MN23
52682217,The Franco Barber Shop,Free Safer Sex Products,Condoms and Lubricant,,Business,Barbershop,223 East 169 Street,,Bronx,10456,40.835913737858,-73.914608208825,,You can find free safer sex products inside a dispenser located in the front near the entrance of the Barbershop. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.,19000101000000.000000000,19000101000000.000000000,9:00 AM - 5:00 PM,9:00 AM - 5:00 PM,9:00 AM - 5:00 PM,9:00 AM - 5:00 PM,9:00 AM - 5:00 PM,,,true,false,false,,,204,16,17902,2007963,2028300001,BX14
52682168,Pilatos,Free Safer Sex Products,Condoms and Lubricant,,Business,Beauty Salon,80-13 Northern Boulevard,,Queens,11372,40.755386352484,-73.887009143548,212-714-2904,You can find free safer sex products inside a dispenser/fishbowl located near the restroom of the Beauty Salon. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.,19000101000000.000000000,19000101000000.000000000,10:00 AM - 7:00 PM,10:00 AM - 7:00 PM,10:00 AM - 7:00 PM,10:00 AM - 7:00 PM,10:00 AM - 8:00 PM,10:00 AM - 8:00 PM,11:00 AM - 6:00 PM,true,false,true,,,403,25,30903,4026897,4011760039,QN28
52681923,B-Side,Free Safer Sex Products,Condoms and Lubricant,,Business,Bar/Lounge,204 Avenue B,,Manhattan,10009,40.728398618804,-73.978795773103,718-708-8545,You can find free safer sex products inside a fishbowl located in the front near the entrance of the Bar/Lounge/Event Space. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.,19000101000000.000000000,19000101000000.000000000,3:00 PM - 4:00 AM,3:00 PM - 4:00 AM,3:00 PM - 4:00 AM,3:00 PM - 4:00 AM,3:00 PM - 4:00 AM,3:00 PM - 4:00 AM,3:00 PM - 4:00 AM,true,false,true,,,103,2,3400,1005218,1004060035,MN22
52682082,Leslie Lohman Museum,Free Safer Sex Products,Condoms and Lubricant,,Business,Museum,26 Wooster Street,,Manhattan,10013,40.7216978142,-74.003203582242,718-610-2870,You can find free safer sex products inside a fishbowl located at the front desk of the Museum. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.,19000101000000.000000000,19000101000000.000000000,,,12:00 PM - 6:00 PM,12:00 PM - 8:00 PM,12:00 PM - 6:00 PM,12:00 PM - 6:00 PM,12:00 PM - 6:00 PM,true,false,false,,,102,1,4700,1077455,1002290020,MN24
52682040,Hispanic AIDS Forum - Manhattan,Free Safer Sex Products,Condoms and Lubricant,,Community-Based Organization/Non-Profit,Community Center,"1767 Park Avenue,5th Floor",,Manhattan,10035,40.803382760643,-73.940230875789,212-677-7999,You can find free safer sex products inside a fishbowl located in the reception area of the Community Center. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.,19000101000000.000000000,19000101000000.000000000,12:00 PM - 7:30 PM,12:00 PM - 7:30 PM,12:00 PM - 7:30 PM,12:00 PM - 7:30 PM,9:30 AM - 4:00 PM,,,true,false,true,,,111,9,19600,1087850,1017710003,MN34
52682078,Latino Commission on AIDS,Free Safer Sex Products,Condoms and Lubricant,,Community-Based Organization/Non-Profit,Social Service,"24 West 25 Street,9th Floor",,Manhattan,10010,40.743375576208,-73.990003579606,(212) 675-3288,You can find free safer sex products inside a dispenser/fishbowl located in the old testing room of the Community Health Center. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.,19000101000000.000000000,19000101000000.000000000,10:00 AM - 6:00 PM,10:00 AM - 6:00 PM,10:00 AM - 6:00 PM,10:00 AM - 6:00 PM,10:00 AM - 6:00 PM,,,true,true,true,,,105,3,5800,1080686,1008260057,MN13
52681854,3 Dollar Bill,Free Safer Sex Products,Condoms and Lubricant,,Business,Bar/Lounge,250 Meserole Street,,Brooklyn,11206,40.708520169912,-73.938440661813,,You can find free safer sex products in a fishbowl at this bar/lounge. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.,19000101000000.000000000,19000101000000.000000000,,,,,,,,true,false,true,,,301,34,48500,3325825,3030560074,BK78
52681946,"Community Access, Inc.",Free Safer Sex Products,Condoms and Lubricant,,Community-Based Organization/Non-Profit,Community Center,1750 Davidson Avenue,,Bronx,10453,40.848088339818,-73.91320454365,929-337-6476,You can find free safer sex products inside a dispenser located level sc in the lobby of the Community Center. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.,19000101000000.000000000,19000101000000.000000000,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,,,true,true,true,,,205,14,21700,2115886,2028610067,BX36
52682032,HASA Center #51 Queensboro,Free Safer Sex Products,Condoms and Lubricant,,Government,Community Center,33-28 Northern Boulevard,,Queens,11101,40.752000657306,-73.929997908445,,You can find free safer sex products inside a dispensers (2) located in the waiting room of the Community Center. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.,19000101000000.000000000,19000101000000.000000000,,,,,,,,true,false,true,,,401,26,17100,4461879,4002140240,QN31
52681888,Bedford Hall,Free Safer Sex Products,Condoms and Lubricant,,Business,Bar/Lounge,1177 Bedford Avenue,,Brooklyn,11216,40.683146497209,-73.953859851407,,You can find free safer sex products inside a fishbowl located on the bar of the Bar/Lounge/Event Space. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.,19000101000000.000000000,19000101000000.000000000,,,,,,,,true,false,false,,,303,36,24500,3329694,3018270002,BK75
52682045,Hostos Community College,Free Safer Sex Products,Condoms and Lubricant,,Education,College/University,475 Grand Concourse,,Bronx,10451,40.817947347351,-73.927597966769,212-774-3306,"You can find free safer sex products inside a dispenser located in the nurse's office, Room A334-C of the College/University. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.",19000101000000.000000000,19000101000000.000000000,8:00 AM - 8:00 PM,8:00 AM - 8:00 PM,8:00 AM - 8:00 PM,8:00 AM - 8:00 PM,8:00 AM - 8:00 PM,8:00 AM - 4:00 PM,,true,true,true,,,201,17,6300,2001038,2023460029,BX63
52682236,Uncle Charlie's,Free Safer Sex Products,Condoms and Lubricant,,Business,Bar/Lounge,139 East 45 Street,,Manhattan,10017,40.753177396211,-73.974189544354,,You can find free safer sex products inside a dispenser located near the bar of the Bar/Lounge/Event Space. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.,19000101000000.000000000,19000101000000.000000000,,,,,,,,true,false,true,,,106,4,9200,1036191,1013000025,MN19
52682096,Marquee,Free Safer Sex Products,Condoms and Lubricant,,Business,Night Club,289 10 Avenue,,Manhattan,10001,40.749919495144,-74.002551684523,,You can find free safer sex products inside a fishbowl located inside of the Night Club. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.,19000101000000.000000000,19000101000000.000000000,,,,,,,,true,false,false,,,104,3,9900,1012393,1006980037,MN13
52682197,Spanish Speaking Elderly Council,Free Safer Sex Products,Condoms and Lubricant,,Community-Based Organization/Non-Profit,Community Center,460 Atlantic Avenue,,Brooklyn,11217,40.686289088216,-73.983222610008,,You can find free safer sex products inside a fishbowl located in the reception area of the Community Center. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.,19000101000000.000000000,19000101000000.000000000,,,,,,,,true,false,true,,,302,33,4100,3000937,3001840025,BK38
52682158,P International Mike Classic,Free Safer Sex Products,Condoms and Lubricant,,Business,Barbershop,104 East 167 Street,,Bronx,10452,40.835005817502,-73.91921698259,,You can find free safer sex products inside a dispenser located in the back near the restroom of the Barbershop. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.,19000101000000.000000000,19000101000000.000000000,,,,,,,,true,false,false,,,204,16,19700,2002841,2024630034,BX63
52682038,Headquarters Barbershop (Formerly Beato Barbershop),Free Safer Sex Products,Condoms and Lubricant,,Business,Barbershop,5 East 182 Street,,Bronx,10453,40.857262422103,-73.904321262684,,You can find free safer sex products inside a fishbowl located in the front of the Barbershop. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.,19000101000000.000000000,19000101000000.000000000,,,,,,,,true,false,false,,,205,14,23900,2014059,2031860041,BX40
52682162,Parkway Liquor,Free Safer Sex Products,Condoms and Lubricant,,Business,Liquor Store,208 East 170 Street,,Bronx,10456,40.838492741609,-73.913206268826,212-228-1195,You can find free safer sex products inside a dispenser located in the front near the entrance of the Liquor Store. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.,19000101000000.000000000,19000101000000.000000000,9:00 AM - 11:00 PM,9:00 AM - 11:00 PM,9:00 AM - 11:00 PM,9:00 AM - 11:00 PM,,,12:00 PM - 9:00 PM,true,false,false,,,204,16,17902,2007982,2028310048,BX14
52682110,Modern MD Urgent Care,Free Safer Sex Products,Condoms and Lubricant,,Private Practice,Other,"916 Flatbush Avenue,n/a",,Brooklyn,11226,40.649469844685,-73.95849598917,646-604-8140,<br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.,19000101000000.000000000,19000101000000.000000000,8:00 AM - 8:00 PM,8:00 AM - 8:00 PM,8:00 AM - 8:00 PM,8:00 AM - 8:00 PM,8:00 AM - 8:00 PM,8:30 AM - 6:30 PM,8:30 AM - 6:30 PM,true,true,true,,,314,40,51002,3117160,3051020028,BK42
52682010,Gay Mens Health Crisis- Main Offices,Free Safer Sex Products,Condoms and Lubricant,,Community-Based Organization/Non-Profit,Community Center,"446 West 33 Street,6th Floor",,Manhattan,10001,40.753545345662,-73.998783642615,929-252-4618,You can find free safer sex products inside a dispenser located in the lobby of the Community Center. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.,19000101000000.000000000,19000101000000.000000000,9:00 AM - 6:00 PM,9:00 AM - 6:00 PM,9:00 AM - 6:00 PM,9:00 AM - 6:00 PM,9:00 AM - 6:00 PM,,,true,false,true,,,104,3,10300,1085401,1007299001,MN13
52681964,D' Antigua,Free Safer Sex Products,Condoms and Lubricant,,Business,Bar/Lounge,84-16 Northern Boulevard,,Queens,11372,40.755766868169,-73.883261841807,212-957-1800,You can find free safer sex products inside a dispenser located in the back near the restrooms of the Bar/Lounge/Event Space. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.,19000101000000.000000000,19000101000000.000000000,5:00 PM - 4:00 AM,5:00 PM - 4:00 AM,5:00 PM - 4:00 AM,5:00 PM - 4:00 AM,5:00 PM - 4:00 AM,5:00 PM - 4:00 AM,5:00 PM - 4:00 AM,true,false,false,,,403,25,28100,4035174,4014320006,QN28
52682180,Rainbow 88,Free Safer Sex Products,Condoms and Lubricant,,Business,Men's Spa,329 Bowery,,Manhattan,10003,40.725864133721,-73.991968894565,,You can find free safer sex products inside a fishbowl located in the front  of the Men's Spa. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.,19000101000000.000000000,19000101000000.000000000,,,,,,,,true,false,false,,,103,2,3602,1006544,1004580003,MN22
52682133,NYC Central Harlem Sexual Health Clinc,Free Safer Sex Products,Condoms and Lubricant,,Sexual Health Clinics (NYC DOHMH),Clinical Facility,"2238 5 Avenue,1st Floor",,Manhattan,10037,40.813638146566,-73.936991928685,311,You can find free safer sex products inside a fishbowl located in the front of the Government Building. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.,19000101000000.000000000,19000101000000.000000000,8:30 AM - 3:30 PM,8:30 AM - 3:30 PM,8:30 AM - 3:30 PM,8:30 AM - 3:30 PM,8:30 AM - 3:30 PM,,,true,true,true,,<a href=http://www1.nyc.gov/site/doh/services/sexual-health-clinics.page>Visit this organization's website</a>,110,9,21200,1053900,1017340034,MN03
52682035,HASA Center #73 Brownsville,Free Safer Sex Products,Condoms and Lubricant,,Government,Community Center,94 Flatbush Avenue,,Brooklyn,11217,40.685610359922,-73.978603908157,,You can find free safer sex products inside a dispenser located in the waiting room of the Community Center. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.,19000101000000.000000000,19000101000000.000000000,,,,,,,,true,true,false,,,302,33,3900,3000602,3001740018,BK38
52682142,NYC Health + Hospitals - Metropolitan Medical Center Primary Care Clinic,Free Safer Sex Products,Condoms and Lubricant,,Hospital,Clinical Facility,1901 1 Avenue,,Manhattan,10029,40.784550076146,-73.94377946042,212-854-3612,You can find free safer sex products inside a dispenser/fishbowl located in the front of the Community Health Center. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.,19000101000000.000000000,19000101000000.000000000,9:00 AM - 5:00 PM,9:00 AM - 5:00 PM,9:00 AM - 8:00 PM,8:00 AM - 6:00 PM,9:00 AM - 5:00 PM,,,true,true,true,,<a href=http://www.nychealthandhospitals.org/metropolitan/our-services/lgbtq-health-center/>Visit this organization's website</a>,111,8,15602,1083929,1016690001,MN33
52681977,District Office of NYC Council Member Ben Kallos,Free Safer Sex Products,Condoms and Lubricant,,Government,NYC Council Member Office,244 East 93 Street,,Manhattan,10128,40.782812653933,-73.949710133327,212-568-4014,You can find free safer sex products inside a dispenser located near the entrance of the Council Member Office. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.,19000101000000.000000000,19000101000000.000000000,9:00 AM - 5:00 PM,9:00 AM - 5:00 PM,9:00 AM - 5:00 PM,9:00 AM - 5:00 PM,9:00 AM - 5:00 PM,,,true,true,true,,<a href=https://council.nyc.gov/district-5/>Visit this organization's website</a>,108,5,15400,1089873,1015380021,MN32
52682148,NYCAP - Condom Distribution Program,Free Safer Sex Products,Condoms and Lubricant,,Government,Government Agency,"1932 Arthur Avenue,""2nd Floor, Room 203B""",,Bronx,10457,40.845678164669,-73.89329241358,718 579 - 6815,<br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.,19000101000000.000000000,19000101000000.000000000,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,,,true,true,true,,,206,17,36901,2009911,2029470018,BX17
52681899,Bomba Barber Shop,Free Safer Sex Products,Condoms and Lubricant,,Business,Barbershop,2306 Grand Concourse,,Bronx,10458,40.857711423296,-73.899769271139,646-918-7959,You can find free safer sex products inside a dispenser located in the front of the Barbershop. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.,19000101000000.000000000,19000101000000.000000000,9:00 AM - 5:00 PM,9:00 AM - 5:00 PM,9:00 AM - 5:00 PM,9:00 AM - 5:00 PM,9:00 AM - 5:00 PM,,,true,false,false,,,205,15,38301,2013734,2031590003,BX40
52681934,Chelsea Park Barbers 2,Free Safer Sex Products,Condoms and Lubricant,,Business,Barbershop,105 West 26 Street,,Manhattan,10001,40.745033566341,-73.991959357029,,You can find free safer sex products inside a fishbowl of this barbershop. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.,19000101000000.000000000,19000101000000.000000000,,,,,,,,true,false,true,,,105,3,9500,1015042,1008020035,MN17
52682202,Suite  (Formerly Rebar),Free Safer Sex Products,Condoms and Lubricant,,Business,Bar/Lounge,992 Amsterdam Avenue,,Manhattan,10025,40.802459534265,-73.964244497906,,You can find free safer sex products inside a fishbowl located at the bar of the Bar/Lounge/Event Space. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.,19000101000000.000000000,19000101000000.000000000,,,,,,,,true,false,true,,,107,7,19500,1056712,1018810029,MN09
52681976,Dirty Pierre's,Free Safer Sex Products,Condoms and Lubricant,,Business,Bar/Lounge,13 Station Square,,Queens,11375,40.719169542731,-73.845039744151,718-858-5810,You can find free safer sex products inside a fishbowl located in the front near the entrance of the Bar/Lounge/Event Space. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.,19000101000000.000000000,19000101000000.000000000,5:00 PM - 11:00 PM,,,,5:00 PM - 1:00 AM,12:00 PM - 1:00 AM,12:00 PM - 11:00 PM,true,false,true,,,406,29,73700,4077443,4032330014,QN17
52682132,NYC Anti-Violence Project,Free Safer Sex Products,Condoms and Lubricant,,Community-Based Organization/Non-Profit,Community Center,116 Nassau Street,,Manhattan,10038,40.710836597133,-74.006997672263,347-987-3101,You can find free safer sex products inside a fishbowl located in the waiting room of the Community Center. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.,19000101000000.000000000,19000101000000.000000000,10:00 AM - 6:00 PM,10:00 AM - 6:00 PM,10:00 AM - 6:00 PM,10:00 AM - 6:00 PM,10:00 AM - 6:00 PM,,,true,true,true,,,101,1,1501,1079094,1000920024,MN25
52682057,J&M Barber shop,Free Safer Sex Products,Condoms and Lubricant,,Business,Barbershop,215 East 167 Street,,Bronx,10456,40.833924911294,-73.916114090484,,You can find free safer sex products inside a dispenser/fishbowl located in the back near the restroom of the Barbershop. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.,19000101000000.000000000,19000101000000.000000000,8:00 AM - 8:00 PM,8:00 AM - 8:00 PM,8:00 AM - 8:00 PM,8:00 AM - 8:00 PM,8:00 AM - 8:00 PM,8:00 AM - 8:00 PM,9:00 AM - 4:00 PM,true,false,false,,,204,16,17901,2002688,2024530024,BX14
52682219,The Leather Man,Free Safer Sex Products,Condoms and Lubricant,,Business,Retail Store,111 Christopher Street,,Manhattan,10014,40.733261443513,-74.00512373792,,You can find free safer sex products inside a fishbowl of the bar/lounge. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.,19000101000000.000000000,19000101000000.000000000,,,,,,,,true,false,true,,,102,3,7300,1011147,1006190041,MN23
52682001,FDC @ Kingsborough Community Center,Free Safer Sex Products,Condoms and Lubricant,,Community-Based Organization/Non-Profit,Housing,"129 Kingsborough 1 Walk,Community Center",,Brooklyn,11233,40.675902891104,-73.927147102718,3474257725,<br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.,19000101000000.000000000,19000101000000.000000000,6:00 PM - 10:00 PM,6:00 PM - 10:00 PM,6:00 PM - 10:00 PM,6:00 PM - 10:00 PM,6:00 PM - 10:00 PM,1:00 PM - 5:00 PM,,true,true,true,,,308,41,30700,3324601,3013440001,BK61
52682245,Washington Commons,Free Safer Sex Products,Condoms and Lubricant,,Business,Bar/Lounge,748 Washington Avenue,,Brooklyn,11238,40.675511209226,-73.963335830713,,You can find free safer sex products inside a fishbowl located near the front entrance of the Bar/Lounge/Event Space. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.,19000101000000.000000000,19000101000000.000000000,3:00 PM - 4:00 AM,3:00 PM - 4:00 AM,3:00 PM - 4:00 AM,3:00 PM - 4:00 AM,3:00 PM - 4:00 AM,1:00 PM - 4:00 AM,1:00 PM - 4:00 AM,true,false,true,,,308,35,20700,3029190,3011660051,BK64
52682015,Hair Fashion,Free Safer Sex Products,Condoms and Lubricant,,Business,Retail Store,2104 Amsterdam Avenue,,Manhattan,10032,40.837389336086,-73.938732948665,,You can find free safer sex products inside a fishbowl located in the front of the Retail Store. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.,19000101000000.000000000,19000101000000.000000000,,,,,,,,true,false,false,,,112,7,24301,1062899,1021210043,MN36
52682177,Purple Passion,Free Safer Sex Products,Condoms and Lubricant,,Business,Sex Store,211 West 20 Street,,Manhattan,10011,40.742492173742,-73.997632648202,212-477-7747,You can find free safer sex products inside a fishbowl located in the front on left of the Sex Store. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.,19000101000000.000000000,19000101000000.000000000,12:00 PM - 8:00 PM,12:00 PM - 8:00 PM,12:00 PM - 8:00 PM,12:00 PM - 8:00 PM,12:00 PM - 8:00 PM,12:00 PM - 8:00 PM,1:00 PM - 7:00 PM,true,true,true,,,104,3,8700,1078584,1007700031,MN13
52682128,Northern Men's Sauna,Free Safer Sex Products,Condoms and Lubricant,,Business,Sauna/Spa,33-61 Farrington Street,,Queens,11354,40.766309802659,-73.832525440495,718-606-6121,You can find free safer sex products inside a fishbowl located in the back of the Sauna/Spa. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.,19000101000000.000000000,19000101000000.000000000,11:00 AM - 10:30 PM,11:00 AM - 10:30 PM,11:00 AM - 10:30 PM,11:00 AM - 10:30 PM,11:00 AM - 10:30 PM,11:00 AM - 10:30 PM,11:00 AM - 10:30 PM,true,false,true,,,407,20,86900,4112002,4049500010,QN22
52681915,BronxWorks East Concourse Neighborhood Senior Center,Free Safer Sex Products,Condoms and Lubricant,,Community-Based Organization/Non-Profit,Social Service,"236 East Tremont Avenue,N/A",,Bronx,10457,40.848929609379,-73.904561012582,7187316300,<br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.,19000101000000.000000000,19000101000000.000000000,8:00 AM - 4:00 PM,8:00 AM - 4:00 PM,8:00 AM - 4:00 PM,8:00 AM - 4:00 PM,8:00 AM - 4:00 PM,,,true,true,true,,,205,15,23302,2007599,2028040021,BX41
